user_id,transaction_type,category,amount,payment_mode,amount_ratio,is_anomaly
U000,Expense,Savings,51417.0,bank_transfer,0.18547430010208535,1
U000,Expense,Eating Out,1025910.0,bank_transfer,1.6552034578394312,1
U000,Income,Coffee,1636928.0,Unknown,1.0,0
U000,Expense,Travel,515785.0,mobile_money,1.0,0
U000,Expense,Shopping,134446.0,card,0.4734797660176156,0
U000,Expense,Food,128907.0,card,0.4331756198208249,0
U000,Expense,Food,525799.0,Unknown,1.766880834447857,0
U000,Expense,Utilities,409446.0,card,0.7149110477490864,1
U000,Expense,Shopping,74554.0,bank_transfer,0.262557535930242,1
U000,Expense,Insurance,21530.0,card,0.15253060530491952,1
U000,Expense,Shopping,195573.0,cash,0.688751307434681,0
U000,Income,Rent,1583559.0,cash,0.8999197007161014,1
U000,Expense,Food,696590.0,cash,2.3408023226899113,0
U000,Expense,Income,983684.0,cash,1.2010104426241717,1
U000,Expense,Food,521092.0,mobile_money,1.7510635580974911,0
U000,Expense,Eating Out,718147.0,bank_transfer,1.1586585544901735,0
U000,Expense,Communication,87030.0,Unknown,0.22833500152826772,0
U000,Expense,Transport,251490.0,bank_transfer,0.5741073018394992,1
U000,Expense,Debt Payments,590974.0,Unknown,0.811024378461758,1
U000,Income,Rent,1759667.0,card,1.0,0
U001,Expense,Utilities,4335468.816760413,cash,6.387694544689008,1
U001,Expense,Shopping,561713.0,mobile_money,1.0,0
U001,Expense,Savings,981011.0,bank_transfer,1.664753607349949,0
U001,Expense,Gifts / Donations,1213541.0,bank_transfer,1.0,0
U001,Expense,Travel,138610.0,Unknown,0.18386776271892413,1
U001,Expense,Income,1160277.0,card,5.291327486900251,1
U001,Expense,Education,1560099.0,cash,2.0320178806226177,1
U001,Expense,Tech,863528.0,Unknown,0.8871241722968374,0
U001,Expense,Health,991981.0,cash,1.0,0
U001,Expense,Shopping,528765.0,bank_transfer,0.9413437111122583,0
U001,Expense,Coffee,1272959.0,bank_transfer,1.1477042920834704,1
U001,Expense,Miscellaneous,326137.0,cash,0.3856414804304127,0
U001,Expense,Utilities,730934.0,cash,1.0769269303190407,0
U001,Expense,Income,219279.0,card,1.0,0
U001,Expense,Savings,97536.0,card,0.16551639874220025,1
U001,Expense,Entertainment,951746.0,Unknown,1.8764708201892744,0
U001,Expense,Tech,1284830.0,bank_transfer,1.3199383810277672,1
U001,Expense,Income,110091.0,card,0.5020590206996566,1
U001,Expense,Utilities,786072.0,card,1.1581649040402404,0
U001,Income,Education,4196842.0,bank_transfer,1.0,0
U001,Expense,Eating Out,132187.0,bank_transfer,1.0,0
U001,Expense,Shopping,2474247.0,mobile_money,4.404824171774554,1
U001,Expense,Savings,5804624.421648714,Unknown,9.85031711698575,1
U001,Expense,Utilities,451607.0,cash,0.6653784612845908,0
U001,Expense,Shopping,1028830.0,cash,1.8315937142277283,0
U001,Expense,Shopping,80477.0,card,0.14327067381385156,0
U001,Expense,Debt Payments,1312019.0,card,1.1501553388525965,1
U001,Income,Savings,3972125.0,cash,1.165087942012594,1
U001,Expense,Food,41690.0,bank_transfer,1.0,0
U001,Expense,Shopping,2437338.0,Unknown,4.339116239075827,0
U001,Expense,Miscellaneous,2690382.8620590763,card,3.181249689084872,1
U001,Expense,Miscellaneous,1401971.4902633596,cash,1.6577645622127937,0
U001,Expense,Eating Out,71578.0,cash,0.5414904642665315,1
U001,Expense,Utilities,678722.0,Unknown,1.0,0
U001,Expense,Savings,361599.0,Unknown,0.6136253718501976,0
U001,Expense,Transport,1049067.0,cash,1.0629674250169465,0
U001,Expense,Transport,1120650.0,mobile_money,1.135498919368583,1
U001,Expense,Transport,924779.0,bank_transfer,0.9370325749830534,0
U001,Expense,Education,1033455.0,Unknown,1.346067806478209,0
U001,Expense,Education,454756.0,Unknown,0.5923164640964574,0
U001,Income,Transport,2950462.0,mobile_money,0.9319822654173111,1
U001,Expense,Tech,136021.0,card,0.13973781630704288,1
U001,Expense,Insurance,267396.0,bank_transfer,1.0,0
U001,Expense,Utilities,630590.0,mobile_money,0.9290843673845846,0
U001,Expense,Debt Payments,969445.0,cash,0.8498446611474036,1
U001,Expense,Entertainment,144774.0,card,0.2854376971608833,1
U001,Expense,Personal Care,1211857.0,card,1.5995050452388653,1
U001,Expense,Travel,753857.0,mobile_money,1.0,0
U001,Income,Savings,2846459.0,card,0.8349120579874062,1
U001,Expense,Utilities,196323.0,cash,0.2892539213404015,1
U001,Expense,Personal Care,303433.0,Unknown,0.40049495476113484,1
U001,Expense,Miscellaneous,845700.0,bank_transfer,1.0,0
U001,Expense,Entertainment,1033850.0,card,2.0383477917981074,1
U001,Expense,Education,307556.0,Unknown,0.4005895082893905,1
U001,Expense,Rent,492090.0,card,1.0,0
U001,Expense,Travel,847238.0,card,1.1238709728768188,0
U001,Expense,Education,834217.0,bank_transfer,1.0865617248132062,0
U001,Expense,Transport,114298.0,card,0.11581247979832267,1
U001,Expense,Entertainment,450074.0,bank_transfer,0.8873698738170347,0
U001,Income,Health,2452203.0,mobile_money,1.0,0
U001,Expense,Shopping,999634.0,bank_transfer,1.7796169930195669,0
U001,Income,Travel,3929507.0,card,1.0,0
U001,Expense,Entertainment,498665.0,card,0.9831723186119874,0
U001,Expense,Tech,1083275.0,cash,1.1128758277031625,0
U001,Expense,Miscellaneous,187505.0,bank_transfer,0.22171573844152773,1
U001,Expense,Travel,743298.0,mobile_money,0.9859933647893433,0
U001,Income,Gifts / Donations,3359141.0,card,0.9678150885229843,1
U001,Expense,Education,701300.0,cash,0.9134382751867938,0
U001,Income,Gifts / Donations,3663853.0,bank_transfer,1.055606839823098,1
U001,Expense,Shopping,58114.0,mobile_money,0.1034585277534969,1
U001,Expense,Savings,589283.0,bank_transfer,1.0,0
U001,Income,Personal Care,4161809.0,mobile_money,1.0,0
U001,Income,Communication,3051664.0,card,1.0,0
U001,Expense,Eating Out,1403455.0,mobile_money,10.617193823900989,1
U001,Expense,Shopping,431714.0,cash,0.7685668659974043,0
U001,Income,Gifts / Donations,3470850.0,cash,1.0,0
U001,Expense,Coffee,945311.0,card,0.8522957079165295,1
U001,Expense,Travel,1026049.0,card,1.3610658254814905,1
U001,Income,Transport,3381122.0,mobile_money,1.068017734582689,1
U001,Expense,Entertainment,515735.0,bank_transfer,1.0168276813880126,0
U002,Expense,Income,20603813.648035683,mobile_money,8.05159792605612,1
U002,Expense,Entertainment,1977777.0,card,1.3038144498442894,0
U002,Expense,Transport,1767798.0,mobile_money,2.6444841694278853,1
U002,Expense,Entertainment,603478.0,bank_transfer,0.39783218055581193,1
U002,Expense,Eating Out,102159.0,bank_transfer,0.17587845398984248,0
U002,Expense,Transport,190731.0,cash,0.2853182943521545,1
U002,Expense,Shopping,3614604.0,cash,6.694851715477451,1
U002,Expense,Entertainment,951410.0,bank_transfer,0.6272001877493546,0
U002,Income,Eating Out,4593896.0,card,1.0,0
U002,Expense,Eating Out,1360410.0,bank_transfer,2.3421020917620727,1
U002,Expense,Insurance,1263134.0,cash,0.5246233752826724,1
U002,Expense,Health,899538.0,Unknown,1.0,0
U002,Expense,Health,902092.0,Unknown,1.0028392352518738,1
U002,Expense,Rent,251822.0,card,0.6676989730849081,1
U002,Expense,Miscellaneous,725830.0,card,1.649849864867015,0
U002,Expense,Health,236156.0,bank_transfer,0.26253032112039737,1
U002,Expense,Tech,677882.0,mobile_money,1.0,0
U002,Expense,Tech,32129.0,mobile_money,0.04739615449296485,1
U002,Expense,Coffee,230399.0,cash,0.6716956599059506,0
U002,Expense,Savings,548795.0,bank_transfer,1.0,0
U002,Expense,Income,2558972.0,Unknown,1.0,0
U002,Expense,Miscellaneous,409037.0,mobile_money,0.9297626705641944,0
U002,Expense,Savings,3801048.016363352,cash,6.926171004406658,1
U002,Expense,Miscellaneous,439937.0,cash,1.0,0
U002,Expense,Savings,380621.0,card,0.69355770369628,0
U002,Expense,Coffee,1349632.0,cash,3.9346609875485044,0
U002,Expense,Personal Care,1614162.0,mobile_money,3.4267826928751726,1
U002,Expense,Eating Out,79936.0,Unknown,0.13761900662821727,1
U002,Expense,Food,1418259.0,mobile_money,0.6657039660355838,1
U002,Income,Income,5045824.0,Unknown,1.0,0
U002,Expense,Insurance,2709339.516613362,cash,1.1252827031751391,0
U002,Expense,Miscellaneous,1504703.606773318,cash,3.4202706450544467,1
U002,Income,Travel,4925110.0,mobile_money,1.0,0
U002,Expense,Transport,971412.0,bank_transfer,1.4531545210438528,0
U002,Expense,Shopping,246780.0,bank_transfer,0.45707787252643045,0
U002,Expense,Communication,680889.0,cash,0.7949667250437829,1
U002,Expense,Personal Care,767065.0,card,1.6284394418343973,0
U002,Expense,Eating Out,580850.0,card,1.0,0
U002,Expense,Tech,1245425.0,cash,1.8372297833546252,1
U002,Expense,Education,1692368.0,cash,1.3341342704928758,1
U002,Expense,Entertainment,1516916.0,bank_transfer,1.0,0
U002,Expense,Coffee,1547478.0,card,4.511452985472769,1
U002,Expense,Personal Care,195151.0,mobile_money,0.41429551017635335,1
U002,Expense,Miscellaneous,313551.0,Unknown,0.7127179573438924,1
U002,Expense,Tech,379131.0,mobile_money,0.559287604627354,0
U002,Income,Travel,5842710.0,Unknown,1.1863105595611063,1
U002,Expense,Rent,1517672.0,mobile_money,4.024064759551265,1
U002,Expense,Tech,1069632.0,card,1.5779029388595656,0
U002,Expense,Savings,2221616.0,Unknown,4.0481709928115235,0
U002,Expense,Education,1268514.0,card,1.0,0
U002,Expense,Education,835079.0,card,0.6583127974937604,1
U002,Expense,Insurance,2106054.0,Unknown,0.8747172968248607,0
U002,Expense,Entertainment,2129324.0,cash,1.4037191248559577,1
U002,Expense,Travel,1212864.0,cash,7.240028175403827,1
U002,Expense,Savings,291339.0,Unknown,0.53087036142822,1
U002,Expense,Coffee,76273.0,cash,0.2223631312115355,1
U002,Expense,Debt Payments,2042865.0,bank_transfer,1.089703805547295,1
U002,Expense,Debt Payments,1706530.0,mobile_money,0.910296194452705,1
U002,Expense,Gifts / Donations,374969.0,Unknown,1.0,0
U002,Expense,Communication,1032111.0,card,1.2050332749562171,1
U002,Expense,Food,2842671.0,cash,1.3342960339644163,1
U002,Income,Transport,3252328.0,cash,0.8911107786678854,1
U002,Income,Gifts / Donations,4658116.0,mobile_money,1.0,0
U002,Expense,Personal Care,471043.0,Unknown,1.0,0
U002,Expense,Insurance,2834684.0,card,1.1773426160168179,1
U002,Expense,Coffee,343011.0,cash,1.0,0
U002,Expense,Shopping,123336.0,card,0.22843891922327508,1
U002,Income,Travel,4376243.0,card,0.8885574129308788,1
U002,Expense,Rent,377149.0,mobile_money,1.0,0
U002,Income,Transport,3649746.0,bank_transfer,1.0,0
U002,Expense,Eating Out,996371.0,Unknown,1.715367134372041,0
U002,Expense,Personal Care,330812.0,card,0.7022968179125897,0
U002,Income,Entertainment,5415522.0,card,1.0,0
U002,Expense,Income,1174434.0,Unknown,0.4589475773865443,1
U002,Expense,Utilities,808948.0,mobile_money,1.0,0
U002,Expense,Travel,167522.0,bank_transfer,1.0,0
U002,Expense,Transport,365558.0,Unknown,0.5468454789561471,0
U002,Income,Transport,5586484.0,card,1.530650078115025,1
U002,Expense,Shopping,833036.0,cash,1.5429221274735696,0
U002,Expense,Travel,77600.0,cash,0.4632227408937334,1
U003,Expense,Gifts / Donations,1386914.257149932,Unknown,8.971187945069468,1
U003,Income,Eating Out,639787.0,Unknown,1.0290530846484935,1
U003,Income,Utilities,470790.0,cash,1.0,0
U003,Expense,Gifts / Donations,61793.0,bank_transfer,0.3997050386004858,1
U003,Income,Insurance,584662.0,mobile_money,1.0,0
U003,Expense,Education,31653.0,mobile_money,0.3977057131010567,1
U003,Expense,Coffee,156879.0,cash,3.22067337302402,1
U003,Expense,Tech,63677.0,cash,1.0,0
U003,Expense,Personal Care,93841.0,Unknown,0.5431022009757679,1
U003,Expense,Savings,77210.0,cash,1.0,0
U003,Expense,Gifts / Donations,163077.0,cash,1.0548557050127267,0
U003,Expense,Transport,55338.0,bank_transfer,1.0,0
U003,Expense,Shopping,29039.0,cash,0.27352448053049,1
U003,Income,Savings,604439.0,card,1.0,0
U003,Expense,Food,23249.0,mobile_money,0.14578734824922243,1
U003,Income,Personal Care,668395.0,Unknown,1.0859770779784168,1
U003,Expense,Utilities,80994.0,card,0.5261400545667143,1
U003,Expense,Travel,137327.0,mobile_money,1.3313330101793504,0
U003,Expense,Transport,30243.0,Unknown,0.5465141494090859,1
U003,Expense,Income,140018.0,bank_transfer,1.871235458026234,0
U003,Expense,Utilities,153940.0,Unknown,1.0,0
U003,Income,Shopping,562606.0,mobile_money,1.1767821229751396,1
U003,Expense,Utilities,247368.6467813179,cash,1.6069159853275166,1
U003,Income,Travel,596497.0,mobile_money,1.0142876697537555,1
U003,Expense,Communication,371126.0,bank_transfer,4.964132608361256,1
U003,Expense,Savings,10769.0,mobile_money,0.13947675171609894,1
U003,Expense,Income,8733.0,bank_transfer,0.11670998910813682,1
U003,Income,Income,612510.0,card,1.0,0
U003,Expense,Coffee,48710.0,bank_transfer,1.0,0
U003,Expense,Health,29968.0,Unknown,0.7309624859749256,1
U003,Expense,Eating Out,525868.9065109919,Unknown,1.8497492244276725,1
U003,Expense,Debt Payments,620879.5030371342,mobile_money,2.8811581767552337,1
U003,Expense,Food,166235.0,card,1.0424086987057288,1
U003,Expense,Miscellaneous,26965.0,bank_transfer,0.9776303386266406,1
U003,Expense,Education,79589.0,cash,1.0,0
U003,Expense,Transport,79502.0,cash,1.4366619682677364,1
U003,Income,Personal Care,579871.0,cash,0.9421474041314231,0
U003,Expense,Communication,46136.0,mobile_money,0.6171090735204617,0
U003,Expense,Entertainment,232160.0,card,1.1914622818227074,1
U003,Expense,Eating Out,367272.0,bank_transfer,1.2918829935418514,0
U003,Expense,Travel,287375.0,cash,2.7859912748424622,1
U003,Expense,Health,40998.0,mobile_money,1.0,0
U003,Expense,Communication,30681.0,Unknown,0.4103850243775205,1
U003,Expense,Miscellaneous,28199.0,cash,1.0223696613733595,1
U003,Expense,Shopping,183293.0,cash,1.72647551946951,1
U003,Expense,Travel,56494.0,bank_transfer,0.5476878332525449,0
U003,Expense,Income,180830.0,bank_transfer,2.416657200323415,1
U003,Expense,Savings,142635.0,card,1.8473643310452015,1
U003,Expense,Transport,40867.0,mobile_money,0.7384979580035419,0
U003,Expense,Communication,56198.0,cash,0.7516970633280499,0
U003,Expense,Travel,38970.0,cash,0.37779932137663597,1
U003,Expense,Personal Care,194016.0,Unknown,1.122862252368523,1
U003,Income,Gifts / Donations,499011.0,bank_transfer,1.0,0
U003,Expense,Personal Care,172787.0,card,1.0,0
U003,Expense,Transport,65418.0,Unknown,1.1821533123712458,0
U003,Expense,Eating Out,55281.0,mobile_money,0.19445147946477565,1
U003,Income,Personal Care,465446.0,Unknown,0.7562349913400641,1
U003,Expense,Health,62885.0,bank_transfer,1.5338553100151227,1
U003,Expense,Communication,109370.0,card,1.462918748286217,0
U003,Expense,Travel,103150.0,Unknown,1.0,0
U003,Expense,Communication,93325.0,mobile_money,1.24830293667195,0
U003,Expense,Debt Payments,307222.0,card,1.4256472842946406,0
U003,Expense,Income,9635.0,Unknown,0.12876454197376597,0
U003,Income,Shopping,393571.0,mobile_money,0.8232178770248605,1
U003,Expense,Education,105680.0,cash,1.3278216839010415,1
U003,Income,Tech,366432.0,card,1.0,0
U003,Expense,Coffee,30426.0,bank_transfer,0.6246355984397455,1
U003,Expense,Gifts / Donations,146116.0,cash,0.9451442949872734,0
U003,Expense,Eating Out,201312.0,Unknown,0.7081170064581487,0
U003,Income,Travel,579692.0,cash,0.9857123302462444,1
U003,Expense,Debt Payments,36751.0,cash,0.1705410528709283,1
U003,Income,Eating Out,603661.0,mobile_money,0.9709469153515065,1
U003,Income,Personal Care,651085.0,card,1.057852595868577,0
U003,Expense,Insurance,229393.0,bank_transfer,1.3090443228313655,1
U003,Expense,Entertainment,157546.0,card,0.8085377181772926,1
U003,Expense,Insurance,121081.0,mobile_money,0.6909556771686345,1
U003,Income,Entertainment,464228.0,mobile_money,1.0,0
U003,Expense,Debt Payments,123771.0,mobile_money,0.5743527157053595,0
U003,Income,Food,398908.0,card,1.0,0
U003,Expense,Food,159472.0,bank_transfer,1.0,0
U004,Expense,Savings,2436757.5063940445,cash,1.0,0
U004,Expense,Eating Out,536910.0,mobile_money,0.4892550867821575,0
U004,Expense,Eating Out,1852588.0,bank_transfer,1.6881564931023516,0
U004,Expense,Communication,93742.0,bank_transfer,0.5152301282826395,1
U004,Expense,Insurance,689042.0,cash,1.694354095374139,0
U004,Expense,Tech,108822.0,card,0.2711696311542813,1
U004,Expense,Miscellaneous,136534.0,Unknown,0.5135878815919893,0
U004,Expense,Miscellaneous,69429.0,bank_transfer,0.2611649335041105,1
U004,Expense,Travel,585075.0,cash,0.968216773322345,1
U004,Expense,Debt Payments,280068.0,bank_transfer,0.4155280747175466,1
U004,Expense,Gifts / Donations,257248.0,card,0.5529872290663955,0
U004,Expense,Education,675778.0,card,0.9819614293685484,0
U004,Expense,Gifts / Donations,668391.0,mobile_money,1.4367912948707753,0
U004,Expense,Health,523612.0,card,0.5547145684984223,1
U004,Expense,Eating Out,1097403.0,card,1.0,0
U004,Expense,Shopping,526938.0,cash,1.0,0
U004,Expense,Miscellaneous,893524.0,card,3.3610902655133565,1
U004,Expense,Shopping,318280.0,Unknown,0.6040179300031503,0
U004,Expense,Insurance,471545.0,mobile_money,1.1595290300202286,0
U004,Expense,Tech,620323.0,card,1.5457605916682033,1
U004,Income,Utilities,3367674.0,cash,0.18871053433161628,1
U004,Expense,Coffee,351588.0,mobile_money,0.5670943407182311,1
U004,Income,Personal Care,9417195.809135359,cash,1.4444342960160665,1
U004,Expense,Coffee,1299772.0,bank_transfer,2.096469007542967,1
U004,Expense,Eating Out,229010.0,card,0.20868359208057569,1
U004,Expense,Gifts / Donations,675177.0,cash,1.451378663232996,1
U004,Expense,Communication,181942.0,mobile_money,1.0,0
U004,Expense,Transport,1556893.0,cash,2.9517217190173524,1
U004,Expense,Income,313607.0,bank_transfer,1.0,0
U004,Expense,Shopping,145940.0,cash,0.27695857956723563,1
U004,Expense,Insurance,341793.8432573761,bank_transfer,0.8404709699797714,0
U004,Income,Utilities,32323751.621020935,Unknown,1.8112894656683838,1
U004,Expense,Miscellaneous,395153.0,Unknown,1.4864121184080108,0
U004,Expense,Debt Payments,948023.0,card,1.4065518801789305,1
U004,Expense,Communication,513480.0,cash,2.822218069494674,0
U004,Expense,Transport,666407.0,card,1.2634445755778956,0
U004,Expense,Utilities,1388171.0,mobile_money,1.256405475732549,1
U004,Expense,Travel,623487.0,Unknown,1.031783226677655,1
U004,Expense,Communication,1076250.0,mobile_money,5.915346648932077,1
U004,Expense,Education,920724.0,mobile_money,1.3378882637403515,1
U004,Expense,Income,736929.0,bank_transfer,2.3498486959793627,1
U004,Expense,Education,700606.0,card,1.0180385706314516,0
U004,Expense,Food,3514871.0,Unknown,1.0,0
U004,Expense,Utilities,408109.0,card,0.3693711958366331,1
U004,Expense,Transport,130579.0,bank_transfer,0.2475654205828961,1
U004,Expense,Personal Care,1271757.0,Unknown,1.461782094230547,1
U004,Expense,Entertainment,57033.0,mobile_money,1.0,0
U004,Expense,Shopping,780269.0,cash,1.4807605448838383,0
U004,Expense,Tech,401306.0,mobile_money,1.0,0
U004,Expense,Health,1364249.0,mobile_money,1.4452854315015777,1
U004,Expense,Insurance,130848.0,card,0.3217551973196341,1
U004,Expense,Income,238231.0,bank_transfer,0.7596482221378987,1
U004,Expense,Coffee,657597.0,Unknown,1.0606719716636706,0
U004,Expense,Personal Care,468252.0,Unknown,0.5382179057694529,1
U004,Expense,Transport,388498.0,Unknown,0.7365554244221043,0
U004,Expense,Coffee,582366.0,Unknown,0.9393280283363294,0
U004,Expense,Debt Payments,674005.0,card,1.0,0
U004,Expense,Income,269347.0,Unknown,0.8588679461874257,0
U004,Expense,Rent,1390031.0,mobile_money,2.334668039443253,1
U004,Expense,Income,516044.0,cash,1.6455117392150047,0
U004,Expense,Gifts / Donations,225823.0,card,0.48543520272056784,1
U004,Expense,Insurance,224073.0,cash,0.5509954476109866,0
U004,Income,Eating Out,3105272.0,mobile_money,1.0,0
U004,Expense,Eating Out,1909208.0,bank_transfer,1.739751030387196,1
U004,Expense,Gifts / Donations,465197.0,bank_transfer,1.0,0
U004,Expense,Shopping,182327.0,mobile_money,0.34601224432475924,0
U004,Expense,Shopping,786242.0,cash,1.492095844292877,0
U004,Expense,Rent,594013.0,bank_transfer,0.9976922573049126,1
U004,Expense,Shopping,1128968.0,cash,2.142506329017835,1
U004,Expense,Insurance,1764366.0,card,4.33857552636688,1
U004,Income,Travel,2610177.0,card,1.0,0
U004,Expense,Rent,595387.0,card,1.0,0
U004,Income,Debt Payments,2835724.0,bank_transfer,0.9032505692449877,1
U004,Expense,Eating Out,265290.0,bank_transfer,0.24174346160890758,0
U004,Expense,Education,405085.0,cash,0.5886220705849531,1
U004,Expense,Eating Out,1423871.0,bank_transfer,1.297491441156986,0
U004,Expense,Communication,151373.0,card,0.8319849182706577,0
U004,Expense,Utilities,1104875.0,bank_transfer,1.0,0
U004,Income,Debt Payments,3443207.0,Unknown,1.0967494307550123,1
U004,Income,Personal Care,3622090.0,bank_transfer,0.5555657039839336,1
U005,Expense,Tech,303237.5268752292,bank_transfer,2.2348475662576037,0
U005,Expense,Debt Payments,14296.0,cash,0.30804701724899536,1
U005,Expense,Miscellaneous,28042.0,bank_transfer,0.8739637224957926,1
U005,Expense,Tech,135686.0,mobile_money,1.0,0
U005,Expense,Coffee,155295.0,card,1.4111313039527487,1
U005,Expense,Travel,49861.0,bank_transfer,0.7475188150280352,0
U005,Expense,Food,44993.0,mobile_money,1.0,0
U005,Expense,Education,148084.0,mobile_money,1.40876075592319,0
U005,Expense,Health,33519.0,card,1.0,0
U005,Expense,Education,47411.0,mobile_money,0.4510329015901405,1
U005,Expense,Entertainment,64300.0,Unknown,1.9548826462361668,0
U005,Expense,Travel,80956.0,mobile_money,1.2136967407274144,0
U005,Expense,Entertainment,66303.0,Unknown,2.0157789128055454,1
U005,Expense,Personal Care,37261.0,mobile_money,0.8356920178527374,0
U005,Expense,Insurance,120213.0,bank_transfer,1.3431995307131483,0
U005,Expense,Transport,67300.0,mobile_money,1.0,0
U005,Expense,Personal Care,25066.0,Unknown,0.5621818018705004,0
U005,Expense,Entertainment,32892.0,Unknown,1.0,0
U005,Expense,Savings,112519.0,cash,1.0,0
U005,Expense,Savings,86100.0,card,0.7652040988633031,1
U005,Expense,Income,134563.0,mobile_money,1.0763748350197977,1
U005,Expense,Travel,195501.0,Unknown,2.9309615903571107,1
U005,Expense,Education,164389.98250149796,Unknown,1.5638837147498057,1
U005,Expense,Gifts / Donations,67428.0,Unknown,1.0,0
U005,Expense,Education,62149.0,bank_transfer,0.59123924407681,0
U005,Expense,Rent,10749.0,bank_transfer,0.46255136949458875,0
U005,Expense,Rent,4820.0,bank_transfer,0.20741442003571658,1
U005,Expense,Coffee,32186.0,cash,0.2924670604270786,1
U005,Expense,Entertainment,17058.0,Unknown,0.5186063480481576,1
U005,Income,Tech,267164.0,cash,0.7236206492607755,1
U005,Expense,Rent,182535.11767536926,cash,7.854858001823235,1
U005,Expense,Tech,653175.7754642392,Unknown,4.813877448404693,1
U005,Expense,Communication,95954.0,Unknown,0.667362168854021,1
U005,Expense,Utilities,303851.0,Unknown,1.701431527195657,1
U005,Expense,Miscellaneous,32086.0,card,1.0,0
U005,Income,Food,369272.0,Unknown,1.0414599030096892,1
U005,Expense,Tech,32686.0,card,0.24089441799448727,0
U005,Expense,Entertainment,29796.0,Unknown,0.9058737686975556,0
U005,Income,Insurance,301168.0,cash,0.9914571557431286,1
U005,Expense,Insurance,109652.0,bank_transfer,1.225196234531691,0
U005,Expense,Eating Out,20528.0,mobile_money,0.5173647865315792,1
U005,Expense,Coffee,110050.0,cash,1.0,0
U005,Expense,Personal Care,59637.0,mobile_money,1.3375423329670084,0
U005,Income,Eating Out,471571.0,cash,1.0,0
